Site,Country,Model,RepairType,Price,Currency,ExclVAT,VATBasis,Login,URL
phonefix.fi,Finland,iPhone 14,aftermarket-soft-oled,74.9,EUR,74.9,already ex-VAT,no,https://phonefix.fi/product/1369/iphone-14-naytto-soft-oled
phonefix.fi,Finland,iPhone 15,aftermarket-incell,44.9,EUR,44.9,already ex-VAT,no,https://phonefix.fi/product/1580/iphone-15-naytto-in-cell-lcd
phonefix.fi,Finland,iPhone 15 Plus,aftermarket-soft-oled,69.9,EUR,69.9,already ex-VAT,no,https://phonefix.fi/product/1703/iphone-15-plus-naytto-soft-oled
phonefix.fi,Finland,iPhone 16e,aftermarket-soft-oled,69.9,EUR,69.9,already ex-VAT,no,https://phonefix.fi/product/1608/iphone-16e-naytto-soft-oled
phonefix.fi,Finland,iPhone 16e,aftermarket-incell,44.9,EUR,44.9,already ex-VAT,no,https://phonefix.fi/product/1607/iphone-16e-naytto-in-cell-lcd
phonepartsbg.com,Bulgaria,iPhone 11,aftermarket-lcd,30,BGN,30,already ex-VAT,YES,https://www.phonepartsbg.com/index.php?route=product/product&product_id=1542
phonepartsbg.com,Bulgaria,iPhone 11,aftermarket-lcd,38,BGN,38,already ex-VAT,YES,https://www.phonepartsbg.com/index.php?route=product/product&product_id=1490
phonepartsbg.com,Bulgaria,iPhone 11 Pro,aftermarket-lcd,45,BGN,45,already ex-VAT,YES,https://www.phonepartsbg.com/index.php?route=product/product&product_id=1491
phonepartsbg.com,Bulgaria,iPhone 11 Pro Max,aftermarket-lcd,48,BGN,48,already ex-VAT,YES,https://www.phonepartsbg.com/index.php?route=product/product&product_id=1492
phonepartsbg.com,Bulgaria,iPhone 14 Pro,aftermarket-soft-oled,195,BGN,195,already ex-VAT,YES,https://www.phonepartsbg.com/index.php?route=product/product&product_id=1872
phonepartsbg.com,Bulgaria,iPhone 16 Pro,aftermarket-lcd,626,BGN,626,already ex-VAT,YES,https://www.phonepartsbg.com/index.php?route=product/product&product_id=1870
phonepartsbg.com,Bulgaria,iPhone X,aftermarket-lcd,30,BGN,30,already ex-VAT,YES,https://www.phonepartsbg.com/index.php?route=product/product&product_id=1543
phonepartsbg.com,Bulgaria,iPhone XR,aftermarket-gx,35,BGN,35,already ex-VAT,YES,https://www.phonepartsbg.com/index.php?route=product/product&product_id=1768
phonepartsrus.com,Czechia,iPhone 13,aftermarket-oled,38,USD,38,already ex-VAT,no,https://phonepartsrus.com/products/iphone-13-premium-lcd-assembly-soft
phonepartsrus.com,Czechia,iPhone 14,aftermarket-incell,17,USD,17,already ex-VAT,no,https://phonepartsrus.com/products/iphone-14-lcd-premium-incell-cof-copy
phonepartsrus.com,Czechia,iPhone 14,aftermarket-hard-oled,36,USD,36,already ex-VAT,no,https://phonepartsrus.com/products/copy-of-iphone-14-lcd-premium-incell-cof
phonepartsrus.com,Czechia,iPhone 16,aftermarket-soft-oled,49,USD,49,already ex-VAT,no,https://phonepartsrus.com/products/iphone-16-plus-lcd-incell-cof-screen-copy-1
phonexpert78.com,Luxembourg,iPhone 11,aftermarket-lcd,26.9,EUR,26.9,VAT basis UNKNOWN — shown as listed,no,https://www.phonexpert78.com/ecran-lcd-vitre-tactile-pour-iphone-11-c2x34764030
phonexpert78.com,Luxembourg,iPhone 12 / 12 Pro,aftermarket-lcd,29.9,EUR,29.9,VAT basis UNKNOWN — shown as listed,no,https://www.phonexpert78.com/ecran-lcd-iphone12-c2x36450750
phonexpert78.com,Luxembourg,iPhone 13,aftermarket-lcd,33.9,EUR,33.9,VAT basis UNKNOWN — shown as listed,no,https://www.phonexpert78.com/ecran-lcd-iphone13-c2x38880107
piecegsm.com,France,iPhone 13 Pro,aftermarket-soft-oled,60,EUR,60,VAT basis UNKNOWN — shown as listed,no,https://piecegsm.com/iphone-13-pro/5110-ecran-complet-iphone-13-pro-120-hz-soft-oled-bolt.html
preciosadictos.com,Spain,iphone 11,aftermarket-incell,21.770000000000003,EUR,17.99,stripped 21% VAT,no,https://www.preciosadictos.com/pantalla-para-iphone-11-incell-p-23365.html
ptmobil.cz,Czechia,iPhone 11,aftermarket-lcd,519,CZK,519,VAT basis UNKNOWN — shown as listed,YES,https://www.ptmobil.cz/17956-lcd-displej-apple-iphone-11-vcetne-dotykoveho-skla-cerny-tactical-true-color.html
reflexmagasin.com,France,iPhone 17 Pro,aftermarket-incell,75,EUR,62.5,stripped 20% VAT,no,https://reflexmagasin.com/products/ecran-iphone-17-pro-lcd-incell-120hz?variant=55227746713934
reparation-iphone.com,France,iPhone 14 Pro,aftermarket-lcd,69.9,EUR,58.25,stripped 20% VAT,no,https://www.reparation-iphone.com/accueil/2380-ecran-iphone-14-pro-complet-vitre-tactile-lcd-compatible.html
reparation-iphone.com,France,iPhone 14 Pro Max,aftermarket-lcd,69.9,EUR,58.25,stripped 20% VAT,no,https://www.reparation-iphone.com/accueil/2384-ecran-iphone-14-pro-max-complet-vitre-tactile-lcd-compatible.html
reparation-iphone.com,France,iPhone 14 Pro Max,aftermarket-oled,119.9,EUR,99.92,stripped 20% VAT,no,https://www.reparation-iphone.com/accueil/2383-ecran-iphone-14-pro-max-complet-vitre-tactile-lcd-retina-oled.html
repuestosfuentes.es,Spain,iphone 11,aftermarket-lcd,18.48,EUR,18.48,VAT basis UNKNOWN — shown as listed,no,https://www.repuestosfuentes.es/5287-iphone-11
repuestosfuentes.es,Spain,iphone 11,aftermarket-lcd,5.45,EUR,5.45,VAT basis UNKNOWN — shown as listed,no,https://www.repuestosfuentes.es/5287-iphone-11
repuestosfuentes.es,Spain,iphone 11,aftermarket-lcd,4.8,EUR,4.8,VAT basis UNKNOWN — shown as listed,no,https://www.repuestosfuentes.es/5287-iphone-11
repuestostic.com,Spain,iphone 12,aftermarket-incell,18.95,EUR,18.95,VAT basis UNKNOWN — shown as listed,no,https://www.repuestostic.com/es/repuestos-iphone-12-pro/19993-pantalla-completa-para-iphone-12-iphone-12-pro-calidad-incell.html
repuestostic.com,Spain,iphone 12,aftermarket-incell,26.5,EUR,26.5,VAT basis UNKNOWN — shown as listed,no,https://www.repuestostic.com/es/repuestos-iphone-12-pro/22537-pantalla-iphone-12-12-pro-jk-incell.html
repuestostic.com,Spain,iphone 12,aftermarket-oled,180.0,EUR,180.0,VAT basis UNKNOWN — shown as listed,no,https://www.repuestostic.com/es/repuestos-iphone-12/10002-reparacion-pantalla-completa-y-tapa-trasera-iphone-12.html
repuestostic.com,Spain,iphone 12,aftermarket-oled,210.0,EUR,210.0,VAT basis UNKNOWN — shown as listed,no,https://www.repuestostic.com/es/repuestos-iphone-12/10011-reparacion-pantalla-completa-tapa-trasera-bateria-iphone-12.html
repuestostic.com,Spain,iphone 12 pro,aftermarket-oled,41.95,EUR,41.95,VAT basis UNKNOWN — shown as listed,no,https://www.repuestostic.com/es/repuestos-iphone-12/9972-pantalla-completa-iphone-12-pro-oled-tactil-aaa.html
repuestostic.com,Spain,iphone 12 pro,aftermarket-oled,89.0,EUR,89.0,VAT basis UNKNOWN — shown as listed,no,https://www.repuestostic.com/es/repuestos-iphone-12-pro/9990-reparacion-pantalla-completa-iphone-12-pro-aaa.html
riparafast.it,Italy,iPhone 12 / 12 Pro,aftermarket-gx,46.72,EUR,46.72,already ex-VAT,no,https://www.riparafast.it/apple/1127-display-lcd-touch-oled-per-apple-iphone-12-12-pro-schermo-vetro-gx-originale.html
riparafast.it,Italy,iPhone 15,aftermarket-incell,25.41,EUR,25.41,already ex-VAT,no,https://www.riparafast.it/display/1640-lcd-display-per-apple-iphone-15-incell-jk-originale-touch-screen-schermo-vetro.html
riparafast.it,Italy,iPhone 15 Plus,aftermarket-incell,46.72,EUR,46.72,already ex-VAT,no,https://www.riparafast.it/display/1715-lcd-display-jk-apple-iphone-15-plus-incell-schermo-vetro-touch-screen.html
riparafast.it,Italy,iPhone 15 Pro Max,aftermarket-incell,31.97,EUR,31.97,already ex-VAT,no,https://www.riparafast.it/display/1547-display-lcd-incell-per-apple-iphone-15-pro-max-a3106-jk-pari-originale-vetro.html
riparafast.it,Italy,iPhone 16,aftermarket-incell,20.49,EUR,20.49,already ex-VAT,no,https://www.riparafast.it/iphone-16/2334-lcd-schermo-apple-iphone-16-display-touch-screen-incell-compatibile.html
riparafast.it,Italy,iPhone 16 Plus,aftermarket-incell,21.31,EUR,21.31,already ex-VAT,no,https://www.riparafast.it/iphone-16-plus/2335-lcd-schermo-apple-iphone-16-plus-display-touch-screen-incell-compatibile.html
riparafast.it,Italy,iPhone 16 Pro,aftermarket-incell,28.69,EUR,28.69,already ex-VAT,no,https://www.riparafast.it/iphone-16-pro/2336-lcd-schermo-apple-iphone-16-pro-display-touch-screen-incell-compatibile.html
riparafast.it,Italy,iPhone 16 Pro Max,aftermarket-incell,32.79,EUR,32.79,already ex-VAT,no,https://www.riparafast.it/iphone-16-pro-max/2337-lcd-schermo-apple-iphone-16-pro-max-display-touch-screen-incell-compatibile.html
screenshelf.ie,Ireland,iPhone 12 / 12 Pro,aftermarket-lcd,23.95,EUR,19.47,stripped 23% VAT,no,https://screenshelf.ie/products/iphone-12-12-pro-lcd-screen?_pos=3&_sid=69f8f0b7a&_ss=r
screenshelf.ie,Ireland,iPhone 14 Pro Max,aftermarket-soft-oled,79.95,EUR,65.0,stripped 23% VAT,no,https://screenshelf.ie/products/iphone-14-pro-max-screen-replacement-diagnosable-soft-oled?_pos=5&_sid=69f8f0b7a&_ss=r
screenshelf.ie,Ireland,iPhone 15,aftermarket-soft-oled,63.95,EUR,51.99,stripped 23% VAT,no,https://screenshelf.ie/products/iphone-15-screen-replacement-soft-oled?_pos=6&_sid=69f8f0b7a&_ss=r
servisnidily.cz,Czechia,iPhone 11,aftermarket-incell,556,CZK,556,VAT basis UNKNOWN — shown as listed,YES,https://www.servisnidily.cz/Servisni-dily/LCD-displej-iPhone-11-REPART-In-cell
setup.lt,Lithuania,iPhone 11 Pro,aftermarket-hard-oled,117.98,EUR,117.98,VAT basis UNKNOWN — shown as listed,no,https://setup.lt/products/ekranas-iphone-11-pro-su-lietimui-jautriu-stikliuku-gx-hard-oled-juodas
signalocentras.lt,Lithuania,iPhone 11,aftermarket-incell,85,EUR,85,VAT basis UNKNOWN — shown as listed,no,http://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad/lcdtouch-screen-iphone-11-juodas-incell-removable-ic-25395
signalocentras.lt,Lithuania,iPhone 11,aftermarket-incell,119,EUR,119,VAT basis UNKNOWN — shown as listed,no,http://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad/lcdtouch-screen-iphone-11-juodas-black-incell-tft-zy-oem0101044-25448
signalocentras.lt,Lithuania,iPhone 11 Pro,aftermarket-incell,95,EUR,95,VAT basis UNKNOWN — shown as listed,no,http://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad/lcdtouch-screen-iphone-11-pro-juodas-black-incell-28251-25416
signalocentras.lt,Lithuania,iPhone 11 Pro Max,aftermarket-incell,295,EUR,295,VAT basis UNKNOWN — shown as listed,no,http://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad/lcdtouch-screen-iphone-11-pro-max-juodas-incell-hq--25403
signalocentras.lt,Lithuania,iPhone 11 Pro Max,aftermarket-oled,110,EUR,110,VAT basis UNKNOWN — shown as listed,no,http://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad/lcdtouch-screen-iphone-11-pro-max-juodas-black-oled-o--25392
signalocentras.lt,Lithuania,iphone 11,aftermarket-incell,85.0,EUR,85.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 11,aftermarket-incell,68.0,EUR,68.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 11 pro,aftermarket-incell,95.0,EUR,95.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 11 pro,aftermarket-incell,76.0,EUR,76.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 11 pro,aftermarket-oled,100.0,EUR,100.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 11 pro,aftermarket-oled,80.0,EUR,80.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 11 pro,aftermarket-oled,140.0,EUR,140.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 11 pro,aftermarket-oled,112.0,EUR,112.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 11 pro max,aftermarket-incell,100.0,EUR,100.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 11 pro max,aftermarket-incell,80.0,EUR,80.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 11 pro max,aftermarket-oled,110.0,EUR,110.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 11 pro max,aftermarket-oled,88.0,EUR,88.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 11 pro max,aftermarket-oled,125.0,EUR,125.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 12,aftermarket-incell,125.0,EUR,125.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 12,aftermarket-incell,100.0,EUR,100.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 12 pro,aftermarket-oled,125.0,EUR,125.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 12 pro,aftermarket-oled,100.0,EUR,100.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 12 pro,aftermarket-oled,140.0,EUR,140.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 12 pro,aftermarket-oled,112.0,EUR,112.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 12 pro,aftermarket-oled,160.0,EUR,160.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
signalocentras.lt,Lithuania,iphone 12 pro,aftermarket-oled,128.0,EUR,128.0,VAT basis UNKNOWN — shown as listed,no,https://signalocentras.lt/telefonija/telefonu-ekranai-lcd/iphone-ipad
smartech.ee,Estonia,iphone 16 pro max,aftermarket-soft-oled,144.0,EUR,144.0,VAT basis UNKNOWN — shown as listed,no,https://www.smartech.ee/et/category/telefonid-nutikellad-tahvelarvutid-ja-e-lugerid/mobiiltelefonid-ja-tarvikud/lcd-ekraanid/
smartech.ee,Estonia,iphone 16 pro max,aftermarket-incell,72.15,EUR,72.15,VAT basis UNKNOWN — shown as listed,no,https://www.smartech.ee/et/category/telefonid-nutikellad-tahvelarvutid-ja-e-lugerid/mobiiltelefonid-ja-tarvikud/lcd-ekraanid/
sparepart.dk,Denmark,iPhone 11,aftermarket-incell,169,DKK,169,VAT basis UNKNOWN — shown as listed,no,https://sparepart.dk/iphone-11-reservedele-101948/iphone-11-skaerm-incell-lcd-jk-high-quality-p18774
sparepart.dk,Denmark,iPhone 12 / 12 Pro,aftermarket-incell,199,DKK,199,VAT basis UNKNOWN — shown as listed,no,https://sparepart.dk/iphone-skaerme-102381/iphone-12-12-pro-skaerm-incell-lcd-jk-high-quality-p18120
sparepart.dk,Denmark,iPhone 13,aftermarket-incell,199,DKK,199,VAT basis UNKNOWN — shown as listed,no,https://sparepart.dk/iphone-13-skaerme-102877/iphone-13-skaerm-incell-lcd-jk-high-quality-p19489
startdistribuzione.it,Italy,iPhone 11,aftermarket-incell,18.9,EUR,15.49,stripped 22% VAT,no,https://www.startdistribuzione.it/ricambi-telefonia/apple-ricerca-ad-albero/display-lcd-e-touch/iphone/ricambi-telefonia/apple-ricerca-ad-albero/display-lcd-e-touch/iphone/iphone-11-ltps-display-lcd-incell-apple-compatibile-con-alloggiamenti-e-metal-plate.1.11.3536.gp.12803.uw
startdistribuzione.it,Italy,iPhone 13 Pro Max,aftermarket-incell,26.001,EUR,21.31,stripped 22% VAT,no,https://www.startdistribuzione.it/ricambi-telefonia/apple-ricerca-ad-albero/display-lcd-e-touch/iphone/ricambi-telefonia/apple-ricerca-ad-albero/display-lcd-e-touch/iphone/iphone-13-pro-max-incell-display-lcd-apple-compatibile-con-alloggiamenti.1.11.3536.gp.12750.uw
startdistribuzione.it,Italy,iPhone 14 Plus,aftermarket-soft-oled,59,EUR,48.36,stripped 22% VAT,no,https://www.startdistribuzione.it/ricambi-telefonia/apple-ricerca-ad-albero/display-lcd-e-touch/iphone/ricambi-telefonia/apple-ricerca-ad-albero/display-lcd-e-touch/iphone/iphone-14-plus-mt-tech-soft-oled-display-lcd-apple-compatibile-con-alloggiamenti.1.11.3536.gp.12753.uw
startdistribuzione.it,Italy,iPhone 14 Pro,aftermarket-soft-oled,56,EUR,45.9,stripped 22% VAT,no,https://www.startdistribuzione.it/ricambi-telefonia/apple-ricerca-ad-albero/display-lcd-e-touch/iphone/ricambi-telefonia/apple-ricerca-ad-albero/display-lcd-e-touch/iphone/iphone-14-pro-soft-oled-display-lcd-apple-compatibile-con-alloggiamenti-120hz.1.11.3536.gp.12754.uw
startdistribuzione.it,Italy,iPhone 14 Pro Max,aftermarket-incell,28,EUR,22.95,stripped 22% VAT,no,https://www.startdistribuzione.it/ricambi-telefonia/apple-ricerca-ad-albero/display-lcd-e-touch/iphone/ricambi-telefonia/apple-ricerca-ad-albero/display-lcd-e-touch/iphone/iphone-14-pro-max-la-incell-display-lcd-apple-compatibile.1.11.3536.gp.12755.uw
startdistribuzione.it,Italy,iPhone 14 Pro Max,aftermarket-soft-oled,48,EUR,39.34,stripped 22% VAT,no,https://www.startdistribuzione.it/ricambi-telefonia/apple-ricerca-ad-albero/display-lcd-e-touch/iphone/ricambi-telefonia/apple-ricerca-ad-albero/display-lcd-e-touch/iphone/iphone-14-pro-max-soft-oled-display-lcd-apple-compatibile-con-alloggiamenti.1.11.3536.gp.12756.uw
therepairplus.com,UK,iphone 14 pro,aftermarket-oled,99.98,GBP,99.98,VAT basis UNKNOWN — shown as listed,no,https://therepairplus.com/collections/iphone-screen-replacement
therepairplus.com,UK,iphone 14 pro max,aftermarket-oled,145.98,GBP,145.98,VAT basis UNKNOWN — shown as listed,no,https://therepairplus.com/collections/iphone-screen-replacement
therepairplus.com,UK,iphone 15,aftermarket-lcd,24.98,GBP,24.98,VAT basis UNKNOWN — shown as listed,no,https://therepairplus.com/collections/iphone-screen-replacement
therepairplus.com,UK,iphone 15 plus,aftermarket-lcd,25.98,GBP,25.98,VAT basis UNKNOWN — shown as listed,no,https://therepairplus.com/collections/iphone-screen-replacement
therepairplus.com,UK,iphone 15 pro,aftermarket-lcd,29.98,GBP,29.98,VAT basis UNKNOWN — shown as listed,no,https://therepairplus.com/collections/iphone-screen-replacement
therepairplus.com,UK,iphone 15 pro max,aftermarket-lcd,39.98,GBP,39.98,VAT basis UNKNOWN — shown as listed,no,https://therepairplus.com/collections/iphone-screen-replacement
therepairplus.com,UK,iphone 16,aftermarket-oled,139.98,GBP,139.98,VAT basis UNKNOWN — shown as listed,no,https://therepairplus.com/collections/iphone-screen-replacement
therepairplus.com,UK,iphone 16 plus,aftermarket-oled,145.98,GBP,145.98,VAT basis UNKNOWN — shown as listed,no,https://therepairplus.com/collections/iphone-screen-replacement
therepairplus.com,UK,iphone 16 pro,aftermarket-oled,149.98,GBP,149.98,VAT basis UNKNOWN — shown as listed,no,https://therepairplus.com/collections/iphone-screen-replacement
therepairplus.com,UK,iphone 16 pro,aftermarket-lcd,45.98,GBP,45.98,VAT basis UNKNOWN — shown as listed,no,https://therepairplus.com/collections/iphone-screen-replacement
thescreensurgery.com,UK,iphone 11 pro max,aftermarket-soft-oled,41.95,GBP,41.95,already ex-VAT,no,https://thescreensurgery.com/collections/value-screens
thescreensurgery.com,UK,iphone 12 pro,aftermarket-soft-oled,47.95,GBP,47.95,already ex-VAT,no,https://thescreensurgery.com/collections/value-screens
thescreensurgery.com,UK,iphone 13 pro,aftermarket-soft-oled,53.95,GBP,53.95,already ex-VAT,no,https://thescreensurgery.com/collections/value-screens
thescreensurgery.com,UK,iphone 13 pro max,aftermarket-soft-oled,47.95,GBP,47.95,already ex-VAT,no,https://thescreensurgery.com/collections/value-screens
thescreensurgery.com,UK,iphone 14,aftermarket-soft-oled,47.95,GBP,47.95,already ex-VAT,no,https://thescreensurgery.com/collections/value-screens
thescreensurgery.com,UK,iphone 15 pro,aftermarket-soft-oled,53.95,GBP,53.95,already ex-VAT,no,https://thescreensurgery.com/collections/value-screens
thescreensurgery.com,UK,iphone 16,aftermarket-soft-oled,53.95,GBP,53.95,already ex-VAT,no,https://thescreensurgery.com/collections/value-screens
touchandscreen.de,Germany,iPhone X,aftermarket-oled,69.9,EUR,58.74,stripped 19% VAT,no,https://www.touchandscreen.de/OLED-Display-inkl-Touchscreen-passend-fuer-iPhone-X
utopya.com,France,iphone 15,aftermarket-soft-oled,32.5,EUR,32.5,already ex-VAT,no,https://www.utopya.com/apple/iphone/iphone-15.html
utopya.com,France,iphone 15,aftermarket-soft-oled,28.5,EUR,28.5,already ex-VAT,no,https://www.utopya.com/apple/iphone/iphone-15.html
utopya.com,France,iphone 15,aftermarket-hard-oled,14.1,EUR,14.1,already ex-VAT,no,https://www.utopya.com/apple/iphone/iphone-15.html
world-itech.com,France,iPhone 15 Plus,aftermarket-oled,379,EUR,315.83,stripped 20% VAT,no,https://www.world-itech.com/gb/iphone-15-plus/4071-iphone-15-plus-screen-original-oledapples-tools-included.html
world-itech.com,France,iPhone 15 Pro,aftermarket-oled,309.9,EUR,258.25,stripped 20% VAT,no,https://www.world-itech.com/gb/iphone-15-pro/4070-iphone-15-pro-screen-original-oledapples-tools-included.html
world-itech.com,France,iPhone 15 Pro Max,aftermarket-oled,379.9,EUR,316.58,stripped 20% VAT,no,https://www.world-itech.com/gb/iphone-15-pro-max/4069-iphone-15-pro-max-screen-original-oledapples-tools-included.html
xda.gr,Greece,iPhone 13,aftermarket-soft-oled,50.85,EUR,50.85,already ex-VAT,no,https://www.xda.gr/ανταλλακτικα-κινητων/apple/iphone-13-series/hq-oem-for-iphone-13-a2633-a2482-dd-soft-oled-οθόνη-touch-screen-digitizer-black/
xda.gr,Greece,iPhone 13 Pro,aftermarket-soft-oled,54.99,EUR,54.99,already ex-VAT,no,https://www.xda.gr/ανταλλακτικα-κινητων/apple/iphone-13-series/hq-oem-for-apple-iphone-13-pro-a2638-a2483-jk-soft-oled-lcd-οθόνη-touch-screen-digitizer-black/
xda.gr,Greece,iPhone 13 Pro,aftermarket-soft-oled,54.44,EUR,54.44,already ex-VAT,no,https://www.xda.gr/ανταλλακτικα-κινητων/apple/iphone-13-series/hq-oem-for-apple-iphone-13-pro-a2638-a2483-dd-soft-oled-lcd-οθόνη-touch-screen-digitizer-black/
xda.gr,Greece,iPhone 13 Pro Max,aftermarket-soft-oled,49.95,EUR,49.95,already ex-VAT,no,https://www.xda.gr/ανταλλακτικα-κινητων/apple/iphone-13-series/hq-oem-for-apple-iphone-13-pro-max-a2643-a2484-jk-soft-oled-lcd-οθόνη-touch-screen-digitizer-black/
xda.gr,Greece,iPhone 13 Pro Max,aftermarket-soft-oled,52.95,EUR,52.95,already ex-VAT,no,https://www.xda.gr/ανταλλακτικα-κινητων/apple/iphone-13-series/hq-oem-for-apple-iphone-13-pro-max-a2643-a2484-dd-soft-oled-lcd-οθόνη-touch-screen-digitizer-black/
yodoit.com,Croatia,iPhone 11,aftermarket-lcd,19.99,EUR,19.99,already ex-VAT,no,https://www.yodoit.com/products/for-iphone-11-screen-replacement-lcd-display-assembly
yodoit.com,Croatia,iPhone 12 Pro Max,aftermarket-lcd,49.99,EUR,49.99,already ex-VAT,no,https://www.yodoit.com/products/for-apple-iphone-12-pro-max-screen-replacement-lcd-display-assembly
yodoit.com,Croatia,iPhone 13,aftermarket-lcd,29.99,EUR,29.99,already ex-VAT,no,https://www.yodoit.com/products/iphone-13-screen-replacement-lcd-display-assembly
yodoit.com,Croatia,iPhone 14,aftermarket-lcd,99.99,EUR,99.99,already ex-VAT,no,https://www.yodoit.com/products/iphone-14-screen-replacement-lcd-cof-full-hd-display-assembly
yodoit.com,Croatia,iPhone X,aftermarket-lcd,19.99,EUR,19.99,already ex-VAT,no,https://www.yodoit.com/products/for-iphone-x-screen-replacement-lcd-display-assembly
yodoit.com,Croatia,iPhone XR,aftermarket-lcd,19.99,EUR,19.99,already ex-VAT,no,https://www.yodoit.com/products/for-iphone-xr-screen-replacement-lcd-display-assembly
yodoit.com,Croatia,iPhone XS,aftermarket-lcd,19.99,EUR,19.99,already ex-VAT,no,https://www.yodoit.com/products/for-iphone-xs-screen-replacement-lcd-display-assembly
yodoit.com,Croatia,iPhone XS Max,aftermarket-lcd,27.99,EUR,27.99,already ex-VAT,no,https://www.yodoit.com/products/for-iphone-xs-max-screen-replacement-lcd-display-assembly
