Site,Country,Type,Model,Category,List,Login,Price,Currency,URL
reparatur-werk.com,Germany,shop,iphone 15 pro max,unknown,aftermarket,no,26.9,EUR,https://www.reparatur-werk.com/p/iphone-15-pro-max-ladebuchse-reparaturset
meintrendyhandy.de,Germany,shop,iphone 13 mini,aftermarket-lcd,aftermarket,YES,35.6,EUR,https://www.meintrendyhandy.de/shop/iphone-13-mini-lcd-display-grad-a-354119p.html
meintrendyhandy.de,Germany,shop,iphone 16 pro max,original,A,YES,433.8,EUR,https://www.meintrendyhandy.de/shop/iphone-16-pro-max-lcd-display-original-qualitat-344273p.html
meintrendyhandy.de,Germany,shop,iphone 16 plus,unknown,aftermarket,YES,15.2,EUR,https://www.meintrendyhandy.de/shop/iphone-16-plus-lautsprechermodul-345433p.html
phoneassist.net,Italy,shop,iphone 12 pro max,aftermarket-incell,aftermarket,no,115.39,EUR,https://www.phoneassist.net/it/ricambi-display-lcd/display-lcd-per-apple-iphone-12-pro-max-touch-screen-vetro-originale-zy-in-cell__p2856.html
moxedostore.com,Italy,shop,iphone 14 pro,aftermarket-hard-oled,aftermarket,no,84.0,EUR,https://www.moxedostore.com/home/display-lcd-gx-hard-oled-per-apple-iphone-14-pro-touch-screen-vetro-schermo-frame-nero.1.20.270.gp.4744.uw
moka-gsm.ro,Romania,shop,iphone xs max,aftermarket-incell,aftermarket,YES,105.57,RON,https://www.moka-gsm.ro/ecran-iphone/ecran-display-iphone-xs-max-incell.html
moka-gsm.ro,Romania,shop,iphone 12 pro,aftermarket-incell,aftermarket,YES,106.81,RON,https://www.moka-gsm.ro/ecran-iphone/ecran-display-iphone-12-iphone-12-pro-incell.html
meintrendyhandy.de,Germany,shop,iphone 14 pro max,unknown,aftermarket,YES,31.8,EUR,https://www.meintrendyhandy.de/shop/old-iphone-14-pro-max-frontkamera-modul-311267p.html
fixshop.at,Austria,shop,iphone 15 pro,unknown,aftermarket,no,9.74,EUR,https://fixshop.at/
reparatur-werk.com,Germany,shop,iphone 11 pro max,unknown,aftermarket,no,54.9,EUR,https://www.reparatur-werk.com/p/iphone-11-pro-max-display-reparaturset
reparatur-werk.com,Germany,shop,iphone 12 mini,unknown,aftermarket,no,19.9,EUR,https://www.reparatur-werk.com/p/iphone-12-mini-ladebuchse-mikrofon-charging-port-dock-reparaturset
fixservis.sk,Slovakia,shop,iphone 12,aftermarket-oled,aftermarket,no,2.48,,https://www.fixservis.sk/nahradne-diely-apple-iphone-apple-iphone-12/apple-iphone-12-12-pro-lepka-pod-lcd-adhesive/#iPhoneOLEDdisplay
moka-gsm.ro,Romania,shop,iphone 14 pro,aftermarket-soft-oled,aftermarket,YES,313.2,RON,https://www.moka-gsm.ro/ecran-iphone/ecran-display-iphone-14-pro-soft-oled-120hz-premium-xo7.html
phoneassist.net,Italy,shop,iphone xs max,aftermarket-incell,aftermarket,no,45.39,EUR,https://www.phoneassist.net/it/ricambi-display-lcd/display-lcd-per-apple-iphone-xs-max-originale-in-cell__p2161.html
moka-gsm.ro,Romania,shop,iphone x,aftermarket-incell,aftermarket,YES,86.94,RON,https://www.moka-gsm.ro/ecran-iphone/ecran-display-iphone-x-incell.html
moka-gsm.ro,Romania,shop,iphone 11 pro,aftermarket-oled,aftermarket,YES,172.8,RON,https://www.moka-gsm.ro/ecrane-iphone-11-pro/ecran-display-iphone-11-pro-soft-oled.html
celo.ro,Romania,shop,iphone 15 plus,aftermarket-soft-oled,aftermarket,YES,349.0,RON,https://www.celo.ro/display-soft-oled-iphone-15-plus-cu-diagnoza-garantie-12-luni.html
hugmie.ie,Ireland,shop,iphone 12 pro,unknown,aftermarket,no,15.99,EUR,https://hugmie.ie/products/hugmie-2-5d-tempered-glass-screen-protector-for-iphone?variant=52376749539677
mobileparts.ch,Switzerland,shop,iphone 15,original,A,YES,305.0,CHF,https://www.mobileparts.ch/GOGX-PRIME-Service-Pack-fuer-iPhone-15
phonepartner.fr,France,shop,iphone x,aftermarket-lcd,aftermarket,no,15.0,EUR,https://phonepartner.fr/10-pieces-detachees-iphone
phonepartner.fr,France,shop,iphone 13 mini,aftermarket-lcd,aftermarket,no,46.0,EUR,https://phonepartner.fr/10-pieces-detachees-iphone
phonepartner.fr,France,shop,iphone x,aftermarket-hard-oled,aftermarket,no,31.0,EUR,https://phonepartner.fr/10-pieces-detachees-iphone
phonepartner.fr,France,shop,iphone 11,aftermarket-hard-oled,aftermarket,no,42.0,EUR,https://phonepartner.fr/10-pieces-detachees-iphone
phonepartner.fr,France,shop,iphone 13 mini,unknown,aftermarket,no,15.0,EUR,https://phonepartner.fr/10-pieces-detachees-iphone
phonepartner.fr,France,shop,iphone xr,unknown,aftermarket,no,8.0,EUR,https://phonepartner.fr/10-pieces-detachees-iphone
phonepartner.fr,France,shop,iphone x,aftermarket-soft-oled,aftermarket,no,47.0,EUR,https://phonepartner.fr/10-pieces-detachees-iphone
phonepartner.fr,France,shop,iphone xs,aftermarket-lcd,aftermarket,no,17.0,EUR,https://phonepartner.fr/10-pieces-detachees-iphone
phonepartner.fr,France,shop,iphone xs max,aftermarket-soft-oled,aftermarket,no,61.0,EUR,https://phonepartner.fr/10-pieces-detachees-iphone
phonepartner.fr,France,shop,iphone 11,unknown,aftermarket,no,9.0,EUR,https://phonepartner.fr/10-pieces-detachees-iphone
phonepartner.fr,France,shop,iphone 12,unknown,aftermarket,no,24.92,EUR,https://phonepartner.fr/10-pieces-detachees-iphone
pieces2mobile.com,France,shop,iphone 15,unknown,aftermarket,no,6.0,EUR,https://www.pieces2mobile.com/
repuestosparatumovil.es,Spain,shop,iphone 13 pro,aftermarket-incell,aftermarket,no,25.0,EUR,https://repuestosparatumovil.es/
netfix.tech,Italy,shop,iphone 14 pro,aftermarket-oled,aftermarket,no,405.0,EUR,https://www.netfix.tech/servizi/riparazione-schermo
phoneassist.net,Italy,shop,iphone 11 pro max,aftermarket-incell,aftermarket,no,51.39,EUR,https://www.phoneassist.net/it/ricambi-telefonia/iphone/
moxedostore.com,Italy,shop,iphone 13,refurb,A,no,330.0,EUR,https://www.moxedostore.com/
web-sm.it,Italy,shop,iphone 12,unknown,aftermarket,no,1.55,EUR,https://web-sm.it/marchi/apple.html
techcomponentes.com,Portugal,shop,iphone 14,unknown,aftermarket,no,52.0,EUR,https://www.techcomponentes.com/pt/23-pecas-de-reposicao-iphone
netfix.tech,Italy,shop,iphone 12 mini,aftermarket-oled,aftermarket,no,269.0,EUR,https://www.netfix.tech/servizi/riparazione-schermo
moxedostore.com,Italy,shop,iphone 12,refurb,A,no,260.0,EUR,https://www.moxedostore.com/
netfix.tech,Italy,shop,iphone 15,aftermarket-oled,aftermarket,no,489.0,EUR,https://www.netfix.tech/servizi/riparazione-schermo
lifone.store,France,shop,iphone 15 pro,unknown,aftermarket,no,1229.0,EUR,https://lifone.store/
lifone.store,France,shop,iphone 16 pro,unknown,aftermarket,no,744.0,EUR,https://lifone.store/
repuestosparatumovil.es,Spain,shop,iphone 14,unknown,aftermarket,no,15.0,EUR,https://repuestosparatumovil.es/
iphoneweb.es,Spain,shop,iphone 13 pro max,refurb,A,no,599.84,EUR,https://iphoneweb.es/
iphoneweb.es,Spain,shop,iphone 15 pro max,refurb,A,no,940.75,EUR,https://iphoneweb.es/
iphoneweb.es,Spain,shop,iphone 14,unknown,aftermarket,no,22.99,EUR,https://iphoneweb.es/
netfix.tech,Italy,shop,iphone 16 pro max,aftermarket-oled,aftermarket,no,369.0,EUR,https://www.netfix.tech/servizi/riparazione-schermo
ioutlet.pt,Portugal,shop,iphone 14,unknown,aftermarket,no,1000.0,EUR,https://ioutlet.pt/substituicao-e-reparacao-do-ecra-do-iphone/
iphoneweb.es,Spain,shop,iphone 12,original,A,no,12.99,EUR,https://iphoneweb.es/
netfix.tech,Italy,shop,iphone 13 mini,aftermarket-oled,aftermarket,no,405.0,EUR,https://www.netfix.tech/servizi/riparazione-schermo
netfix.tech,Italy,shop,iphone 14 plus,aftermarket-oled,aftermarket,no,339.0,EUR,https://www.netfix.tech/servizi/riparazione-schermo
netfix.tech,Italy,shop,iphone 12 pro max,aftermarket-oled,aftermarket,no,339.0,EUR,https://www.netfix.tech/servizi/riparazione-schermo
netfix.tech,Italy,shop,iphone 15,aftermarket-oled,aftermarket,no,339.0,EUR,https://www.netfix.tech/servizi/riparazione-schermo
netfix.tech,Italy,shop,iphone 11,aftermarket-lcd,aftermarket,no,139.0,EUR,https://www.netfix.tech/servizi/riparazione-schermo
al-gsm.pl,Poland,shop,iphone x,unknown,aftermarket,no,20.0,PLN,https://www.al-gsm.pl/czesci-serwisowe-iphone-c-4357_4621.html
iphoneweb.es,Spain,shop,iphone 13,unknown,aftermarket,no,21.99,EUR,https://iphoneweb.es/
phoneassist.net,Italy,shop,iphone 12 mini,aftermarket-incell,aftermarket,no,94.39,EUR,https://www.phoneassist.net/it/ricambi-telefonia/iphone/
netfix.tech,Italy,shop,iphone 15 plus,aftermarket-oled,aftermarket,no,144.0,EUR,https://www.netfix.tech/servizi/riparazione-schermo
netfix.tech,Italy,shop,iphone 16e,aftermarket-oled,aftermarket,no,249.0,EUR,https://www.netfix.tech/servizi/riparazione-schermo
netfix.tech,Italy,shop,iphone 16 plus,aftermarket-oled,aftermarket,no,339.0,EUR,https://www.netfix.tech/servizi/riparazione-schermo
phoneassist.net,Italy,shop,iphone 12 pro max,unknown,aftermarket,no,119.15,EUR,https://www.phoneassist.net/it/ricambi-telefonia/iphone/
netfix.tech,Italy,shop,iphone 13 pro,aftermarket-oled,aftermarket,no,104.0,EUR,https://www.netfix.tech/servizi/riparazione-schermo
fixservis.sk,Slovakia,shop,iphone 11,aftermarket-incell,aftermarket,no,16.98,,https://www.fixservis.sk/nahradne-displeje-iphone/
fixservis.sk,Slovakia,shop,iphone 13 mini,aftermarket-incell,aftermarket,no,21.98,,https://www.fixservis.sk/nahradne-displeje-iphone/
fixservis.sk,Slovakia,shop,iphone 12,unknown,aftermarket,no,24.98,,https://www.fixservis.sk/nahradne-displeje-iphone/
smartexstore.it,Italy,shop,iphone x,unknown,aftermarket,no,6.34,EUR,https://www.smartexstore.it/b2b/
netfix.tech,Italy,shop,iphone 15,unknown,aftermarket,no,144.0,EUR,https://www.netfix.tech/servizi/riparazione-schermo
al-gsm.pl,Poland,shop,iphone xs,unknown,aftermarket,no,30.0,PLN,https://www.al-gsm.pl/czesci-serwisowe-iphone-c-4357_4621.html
fixservis.sk,Slovakia,shop,iphone 11,refurb,A,no,34.98,,https://www.fixservis.sk/nahradne-displeje-iphone/
ch-ios.ro,Romania,shop,iphone 15 pro,aftermarket-incell,aftermarket,YES,240.0,RON,https://www.ch-ios.ro/display-uri-si-touchscreen-iphone/display-cu-touchscreen-și-ramă-iphone-15-pro-1618.html
ch-ios.ro,Romania,shop,iphone 13 pro max,aftermarket-soft-oled,aftermarket,YES,370.0,RON,https://www.ch-ios.ro/display-uri-si-touchscreen-iphone/display-cu-touchscreen-și-ramă-iphone-13-pro-max-oled-original-reconditionat-1099.html
ch-ios.ro,Romania,shop,iphone 12 pro,aftermarket-soft-oled,aftermarket,YES,295.0,RON,https://www.ch-ios.ro/display-uri-si-touchscreen-iphone/display-cu-touchscreen-și-ramă-iphone-12-12-pro-oled-original-reconditionat-1612.html
ch-ios.ro,Romania,shop,iphone 15 pro max,refurb,A,YES,1260.0,RON,https://www.ch-ios.ro/display-uri-si-touchscreen-iphone/display-cu-touchscreen-și-ramă-iphone-15-pro-max.html
ch-ios.ro,Romania,shop,iphone xs max,aftermarket-soft-oled,aftermarket,YES,240.0,RON,https://www.ch-ios.ro/display-uri-si-touchscreen-iphone/display-cu-touchscreen-și-ramă-iphone-xs-max-oled-original-reconditionat-807.html
ch-ios.ro,Romania,shop,iphone 13,refurb,A,YES,417.0,RON,https://www.ch-ios.ro/display-uri-si-touchscreen-iphone/display-cu-touchscreen-și-ramă-iphone-13-oled-original-reconditionat.html
g-sp.se,Sweden,shop,iphone 16,unknown,aftermarket,YES,189.0,SEK,https://www.g-sp.se/privat/rv-battery-iphone-16-3561mah-premium.html
g-sp.se,Sweden,shop,iphone 12 pro max,original,A,YES,189.0,SEK,https://www.g-sp.se/privat/rv-battery-iphone-12-pro-max-3687mah-diagnostic-pass-original.html
teknikdelar.se,Sweden,shop,iphone 11 pro,aftermarket-lcd,aftermarket,no,249.0,SEK,https://www.teknikdelar.se/kategori/mobilreservdelar/iphone-reservdelar
24.se,Sweden,shop,iphone 11 pro max,aftermarket-lcd,aftermarket,no,199.0,SEK,https://www.24.se/mobiltillbehor/reservdelar/apple
24.se,Sweden,shop,iphone 14,unknown,aftermarket,no,299.0,SEK,https://www.24.se/mobiltillbehor/reservdelar/apple
24.se,Sweden,shop,iphone x,unknown,aftermarket,no,209.0,SEK,https://www.24.se/mobiltillbehor/reservdelar/apple
24.se,Sweden,shop,iphone 12,unknown,aftermarket,no,69.0,SEK,https://www.24.se/mobiltillbehor/reservdelar/apple
24.se,Sweden,shop,iphone 15 plus,unknown,aftermarket,no,499.0,SEK,https://www.24.se/mobiltillbehor/reservdelar/apple
24.se,Sweden,shop,iphone x,unknown,aftermarket,no,79.0,SEK,https://www.24.se/mobiltillbehor/reservdelar/apple
moka-gsm.ro,Romania,shop,iphone 13 pro,aftermarket-incell,aftermarket,YES,136.62,RON,https://www.moka-gsm.ro/display-uri-si-touchscreen-uri/ecran-display-iphone-13-pro-hd-incell-kd.html
celo.ro,Romania,shop,iphone 13 pro,unknown,aftermarket,YES,189.0,RON,https://www.celo.ro/display-iphone/display-iphone-13-pro-120-hz-ltps-cu-diagnoza.html
touchscreen.bg,Bulgaria,shop,iphone xs,unknown,aftermarket,no,350.0,BGN,https://touchscreen.bg/komplekt-tach-s-ekran/komplekt-tach-s-ekran-apple
touchscreen.bg,Bulgaria,shop,iphone x,unknown,aftermarket,no,200.0,BGN,https://touchscreen.bg/komplekt-tach-s-ekran/komplekt-tach-s-ekran-apple
smartstores.sk,Slovakia,shop,iphone 11 pro max,aftermarket-incell,aftermarket,no,24.9,,https://www.smartstores.sk/
g-sp.se,Sweden,shop,iphone xs,unknown,aftermarket,YES,159.0,SEK,https://www.g-sp.se/privat/rv-battery-iphone-xs-2750mah-premium.html
teknikdelar.se,Sweden,shop,iphone 12,unknown,aftermarket,no,139.0,SEK,https://www.teknikdelar.se/kategori/mobilreservdelar/iphone-reservdelar
touchscreen.bg,Bulgaria,shop,iphone x,unknown,aftermarket,no,180.0,BGN,https://touchscreen.bg/komplekt-tach-s-ekran/komplekt-tach-s-ekran-apple
ch-ios.ro,Romania,shop,iphone 13 pro max,refurb,A,YES,720.0,RON,https://www.ch-ios.ro/display-uri-si-touchscreen-iphone/display-cu-touchscreen-și-ramă-iphone-13-pro-max-oled-original-reconditionat.html
24.se,Sweden,shop,iphone 13,aftermarket-lcd,aftermarket,no,249.0,SEK,https://www.24.se/mobiltillbehor/reservdelar/apple
teknikdelar.se,Sweden,shop,iphone 13,aftermarket-lcd,aftermarket,no,279.0,SEK,https://www.teknikdelar.se/kategori/mobilreservdelar/iphone-reservdelar
24.se,Sweden,shop,iphone 13,unknown,aftermarket,no,19.0,SEK,https://www.24.se/mobiltillbehor/reservdelar/apple
24.se,Sweden,shop,iphone 12,unknown,aftermarket,no,29.0,SEK,https://www.24.se/mobiltillbehor/reservdelar/apple
g-sp.se,Sweden,shop,iphone 11,unknown,aftermarket,YES,159.0,SEK,https://www.g-sp.se/privat/rv-battery-iphone-11-3110mah-premium.html
24.se,Sweden,shop,iphone 11,unknown,aftermarket,no,89.0,SEK,https://www.24.se/mobiltillbehor/reservdelar/apple
24.se,Sweden,shop,iphone xr,aftermarket-lcd,aftermarket,no,249.0,SEK,https://www.24.se/mobiltillbehor/reservdelar/apple
mobilex.es,Spain,shop,iphone 11 pro,unknown,aftermarket,no,9.25,EUR,https://mobilex.es/es/5773-tag-on-flex-bateria-iphone-11-pro-jcid-3401126483994.html
smartstores.sk,Slovakia,shop,iphone 13 mini,aftermarket-lcd,aftermarket,no,2.8,,https://www.smartstores.sk/
ch-ios.ro,Romania,shop,iphone 16 pro,refurb,A,YES,1220.0,RON,https://www.ch-ios.ro/display-uri-si-touchscreen-iphone/display-cu-touchscreen-și-ramă-iphone-16-pro.html
ch-ios.ro,Romania,shop,iphone 14 pro max,aftermarket-soft-oled,aftermarket,YES,676.0,RON,https://www.ch-ios.ro/display-uri-si-touchscreen-iphone/display-cu-touchscreen-și-ramă-iphone-14-pro-max-aftermarket-soft-oled.html
g-sp.se,Sweden,shop,iphone 14 plus,unknown,aftermarket,YES,179.0,SEK,https://www.g-sp.se/privat/rv-battery-iphone-14-plus-4325mah-premium.html
touchscreen.bg,Bulgaria,shop,iphone 11 pro,unknown,aftermarket,no,230.0,BGN,https://touchscreen.bg/komplekt-tach-s-ekran/komplekt-tach-s-ekran-apple
g-sp.se,Sweden,shop,iphone 13 pro max,original,A,YES,209.0,SEK,https://www.g-sp.se/privat/rv-battery-iphone-13-pro-max-4352mah-diagnostic-pass-original.html
24.se,Sweden,shop,iphone 15 pro,aftermarket-lcd,aftermarket,no,289.0,SEK,https://www.24.se/mobiltillbehor/reservdelar/apple
24.se,Sweden,shop,iphone 12 mini,aftermarket-lcd,aftermarket,no,349.0,SEK,https://www.24.se/mobiltillbehor/reservdelar/apple
24.se,Sweden,shop,iphone 11 pro,unknown,aftermarket,no,699.0,SEK,https://www.24.se/mobiltillbehor/reservdelar/apple
mobilverkstedet.no,Norway,shop,iphone 16,unknown,aftermarket,no,16.0,NOK,https://mobilverkstedet.no/produktkategori/deler/iphone-deler/
24hshop.fi,Finland,shop,iphone 12 pro,unknown,aftermarket,no,129.0,EUR,https://www.24hshop.fi/puhelintarvikkeet/varaosat/iphone/
24.se,Sweden,shop,iphone x,unknown,aftermarket,no,999.0,SEK,https://www.24.se/mobiltillbehor/reservdelar/apple
teknikkdeler.no,Norway,shop,iphone 11,aftermarket-lcd,aftermarket,no,239.0,NOK,https://www.teknikkdeler.no/reservedeler-apple/
teknikkdeler.no,Norway,shop,iphone 11 pro max,aftermarket-lcd,aftermarket,no,299.0,NOK,https://www.teknikkdeler.no/reservedeler-apple/
24hshop.fi,Finland,shop,iphone 11 pro,unknown,aftermarket,no,1.9,EUR,https://www.24hshop.fi/puhelintarvikkeet/varaosat/iphone/
tekniikkaosat.fi,Finland,shop,iphone 11,aftermarket-lcd,aftermarket,no,21.52,EUR,https://www.tekniikkaosat.fi/kategoria/mobiilivaraosat/iphone
24hshop.fi,Finland,shop,iphone xs,unknown,aftermarket,no,10.9,EUR,https://www.24hshop.fi/puhelintarvikkeet/varaosat/iphone/
tekniikkaosat.fi,Finland,shop,iphone 11 pro,aftermarket-lcd,aftermarket,no,24.46,EUR,https://www.tekniikkaosat.fi/kategoria/mobiilivaraosat/iphone
teknikkdeler.no,Norway,shop,iphone 11,unknown,aftermarket,no,149.0,NOK,https://www.teknikkdeler.no/reservedeler-apple/
24hshop.fi,Finland,shop,iphone 14,unknown,aftermarket,no,32.9,EUR,https://www.24hshop.fi/puhelintarvikkeet/varaosat/iphone/
24hshop.fi,Finland,shop,iphone 14 plus,unknown,aftermarket,no,39.9,EUR,https://www.24hshop.fi/puhelintarvikkeet/varaosat/iphone/
motivs.lv,Latvia,shop,iphone 16 pro max,refurb,A,no,371.6,EUR,https://motivs.lv/en/lcd-screens-displays
telo24.ee,Estonia,shop,iphone 16 plus,unknown,aftermarket,no,269.0,EUR,https://telo24.ee/iphone-ekraani-vahetus/
shop.cec.lv,Latvia,shop,iphone 16e,unknown,aftermarket,no,589.0,EUR,https://www.shop.cec.lv/iphone
shop.cec.lv,Latvia,shop,iphone 15,unknown,aftermarket,no,889.0,EUR,https://www.shop.cec.lv/iphone
mobilesentrix.co.uk,UK,shop,iphone 16,aftermarket-oled,aftermarket,no,34.69,GBP,https://www.mobilesentrix.co.uk/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobitelas.lt,Lithuania,shop,iphone 11 pro,unknown,aftermarket,no,1.99,EUR,https://mobitelas.lt/c/apsauginis-tinkliukas-nuo-dulkiu-apple-iphone-11-pro-11-pro-max-org_6973196/
motivs.lv,Latvia,shop,iphone 14 plus,aftermarket-incell,aftermarket,no,40.0,EUR,https://motivs.lv/en/lcd-screens-displays
motivs.lv,Latvia,shop,iphone 14 pro,aftermarket-incell,aftermarket,no,36.8,EUR,https://motivs.lv/en/lcd-screens-displays
24hshop.fi,Finland,shop,iphone 15 plus,unknown,aftermarket,no,30.9,EUR,https://www.24hshop.fi/puhelintarvikkeet/varaosat/iphone/
24hshop.fi,Finland,shop,iphone 11 pro,unknown,aftermarket,no,6.9,EUR,https://www.24hshop.fi/puhelintarvikkeet/varaosat/iphone/
24hshop.fi,Finland,shop,iphone 15 pro,unknown,aftermarket,no,99.0,EUR,https://www.24hshop.fi/puhelintarvikkeet/varaosat/iphone/
vapaakauppa.net,Finland,shop,iphone 15 plus,unknown,aftermarket,no,36.95,EUR,https://www.vapaakauppa.net/mobiilituotteet/naytto-varaosat/naytot-iphone.html
telo24.ee,Estonia,shop,iphone 14 pro max,unknown,aftermarket,no,269.0,EUR,https://telo24.ee/iphone-ekraani-vahetus/
telo24.ee,Estonia,shop,iphone 12 pro,unknown,aftermarket,no,139.0,EUR,https://telo24.ee/iphone-ekraani-vahetus/
mobiilitukku.fi,Finland,shop,iphone 12 mini,unknown,aftermarket,no,79.99,EUR,https://mobiilitukku.fi/varaosat/apple-naytot-ja-varaosat
mobiilitukku.fi,Finland,shop,iphone x,aftermarket-oled,aftermarket,no,49.99,EUR,https://mobiilitukku.fi/varaosat/apple-naytot-ja-varaosat
teknikkdeler.no,Norway,shop,iphone 11 pro,aftermarket-lcd,aftermarket,no,279.0,NOK,https://www.teknikkdeler.no/reservedeler-apple/
tekniikkaosat.fi,Finland,shop,iphone 13,unknown,aftermarket,no,13.71,EUR,https://www.tekniikkaosat.fi/kategoria/mobiilivaraosat/iphone
24hshop.fi,Finland,shop,iphone xs,unknown,aftermarket,no,11.9,EUR,https://www.24hshop.fi/puhelintarvikkeet/varaosat/iphone/
24hshop.fi,Finland,shop,iphone xs,aftermarket-lcd,aftermarket,no,24.9,EUR,https://www.24hshop.fi/puhelintarvikkeet/varaosat/iphone/
puhelinshop.fi,Finland,shop,iphone 13 pro,unknown,aftermarket,no,27.99,EUR,https://www.puhelinshop.fi/category/9/apple
puhelinshop.fi,Finland,shop,iphone 12,aftermarket-incell,aftermarket,no,29.99,EUR,https://www.puhelinshop.fi/category/9/apple
puhelinshop.fi,Finland,shop,iphone 13,unknown,aftermarket,no,34.99,EUR,https://www.puhelinshop.fi/category/9/apple
puhelinshop.fi,Finland,shop,iphone 13,unknown,aftermarket,no,3.18,EUR,https://www.puhelinshop.fi/category/9/apple
vapaakauppa.net,Finland,shop,iphone 16,unknown,aftermarket,no,59.95,EUR,https://www.vapaakauppa.net/mobiilituotteet/naytto-varaosat/naytot-iphone.html
telo24.ee,Estonia,shop,iphone 15 pro,unknown,aftermarket,no,299.0,EUR,https://telo24.ee/iphone-ekraani-vahetus/
telo24.ee,Estonia,shop,iphone x,unknown,aftermarket,no,99.0,EUR,https://telo24.ee/iphone-ekraani-vahetus/
motivs.lv,Latvia,shop,iphone 16,aftermarket-soft-oled,aftermarket,no,130.8,EUR,https://motivs.lv/en/lcd-screens-displays
motivs.lv,Latvia,shop,iphone 13 pro max,aftermarket-oled,aftermarket,no,70.1,EUR,https://motivs.lv/en/lcd-screens-displays
motivs.lv,Latvia,shop,iphone 13 pro max,aftermarket-incell,aftermarket,no,89.6,EUR,https://motivs.lv/en/lcd-screens-displays
motivs.lv,Latvia,shop,iphone 13 mini,aftermarket-incell,aftermarket,no,43.5,EUR,https://motivs.lv/en/lcd-screens-displays
mobitelas.lt,Lithuania,shop,iphone 14,aftermarket-soft-oled,aftermarket,no,50.99,EUR,https://mobitelas.lt/c/ekranas-apple-iphone-14-su-lietimui-jautriu-stikliuku-kelai-oem-soft-oled-removable-ic_6958788/
motivs.lv,Latvia,shop,iphone 16e,aftermarket-soft-oled,aftermarket,no,52.3,EUR,https://motivs.lv/en/lcd-screens-displays
mobilesentrix.co.uk,UK,shop,iphone 16 pro max,original,A,no,289.43,GBP,https://www.mobilesentrix.co.uk/replacement-parts/apple/iphone-parts/all-iphone-lcds
puhelinshop.fi,Finland,shop,iphone 15 pro max,aftermarket-soft-oled,aftermarket,no,109.99,EUR,https://www.puhelinshop.fi/category/9/apple
vapaakauppa.net,Finland,shop,iphone 13,unknown,aftermarket,no,79.95,EUR,https://www.vapaakauppa.net/mobiilituotteet/naytto-varaosat/naytot-iphone.html
vapaakauppa.net,Finland,shop,iphone 16 pro max,unknown,aftermarket,no,108.95,EUR,https://www.vapaakauppa.net/mobiilituotteet/naytto-varaosat/naytot-iphone.html
puhelinshop.fi,Finland,shop,iphone 12,aftermarket-incell,aftermarket,no,23.9,EUR,https://www.puhelinshop.fi/category/9/apple
